PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Text Value,Standard Units,Activity Comment,Data Validity Comment
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING,STRING,STRING,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Standardized version of non-numeric measurement,Selected units for 'Standard Type': e.g. concentrations are in nM,Additional comments,Comment reflecting whether the values for this activity measurement are likely to be correct
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,,,,
1600,520079088,177664648,CC1=C(C=C(N1)C2=CC=CC=C2)C(=O)NC3=NC=CC(=C3)C4=CN=CC=C4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1601,520079089,177664649,CN(C)[C@@H]1CCC[C@@H](C1)C(=O)NC2=CC=CC(=C2)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1602,520079091,172991042,CCOC(=O)C1=C(OC=N1)CNC(=O)[C@@H](C2=CC(=CC(=C2)C3CC3)Cl)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1603,520079092,177664651,C1COC[C@H]1C2=CC(=NC=C2)NC(=O)C3=CC(=CC(=C3)CN)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1604,520079095,177664654,C1=CC(=CC(=C1)C2=NC3=C(C=C(C=C3N2)Cl)C(=O)NCC4=CN=CC=C4)C#N,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1605,520079096,177664655,C1CC1C2=CC(=CC(=C2)Cl)[C@H](C(=O)NCC(F)F)NC3=CC4=C(CNC4)N=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1606,520079100,177664659,C1=CC=C(C(=C1)CN2C=C(C=CC2=O)C(=O)NC3=CC=CC(=C3)CN)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1607,520079101,177664660,C1C(CC1(CNC(=O)C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3)F)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1608,520079104,177664663,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C3=CN4C=NC(=CC4=C3)C(=O)O)Cl,Unspecified,,,,50.091,IC50,=,50091,,nM,,
1609,520079105,177664664,CN1CCC(CC1)COC2=CC=CC(=C2)[C@@H](C(=O)NC3=CC=CC(=C3)CN)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1610,520079106,177664665,C1CN(CCC1[C@H](C(=O)NC2=CC=CC(=C2)CN)NC(=O)OCC3=CC=CC=C3)S(=O)(=O)C4=CN=CC=C4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1611,520079107,177664666,C1C(CN1C2=C(C=CC=N2)NS(=O)(=O)C3=CC=C(C=C3)OC4=CC=CC=C4Cl)N,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1612,520079112,177664671,C1CC2=C(C(=CC(=C2)Cl)C(=O)NC3=CC=CC(=C3)CN)NC1,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1613,520079114,177664673,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)N[C@@H](CCCO)C3=CC=CC(=C3)CN)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1614,520079115,177664674,CC1=C(C=C(N1C)C2CC2)C(=O)NC3=CC4=C(CS(=O)(=O)C4)C=C3,Unspecified,,,,,IC50,,,IC50 could not be calculated,,,
1615,520079118,177664677,C=CC[C@@H]1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4CC(=O)NC4=CC(=C3)F,Unspecified,,,,31.94,IC50,=,31940,,nM,,
1616,520079118,177664677,C=CC[C@@H]1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4CC(=O)NC4=CC(=C3)F,Unspecified,,,,23.634,IC50,=,23634,,nM,,
1617,520079122,177664678,CC1=C(C=CN=C1)C2=CC(=CC3=C2CNC3)NC(=O)C4=C5C=NNC5=CC(=C4)F,Unspecified,,,,65.386,IC50,=,65386,,nM,,
1618,520079126,177664682,C1=CC=C(C=C1)C#C[C@@H](C2=CC(=CC=C2)Cl)NC3=CC=CC(=C3)C4=NNN=N4,Active,,,,6.311,IC50,=,6311,,nM,,
1619,520079126,177664682,C1=CC=C(C=C1)C#C[C@@H](C2=CC(=CC=C2)Cl)NC3=CC=CC(=C3)C4=NNN=N4,Active,,,,4.117,IC50,=,4117,,nM,,
1620,520079131,177664687,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CN=NC4=CC=CC=C43,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1621,520079132,177664688,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC=CC(=C3)C4=CN=CO4,Unspecified,,,,57.733,IC50,=,57733,,nM,,
1622,520079132,177664688,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC=CC(=C3)C4=CN=CO4,Unspecified,,,,70.266,IC50,=,70266,,nM,,
1623,520079133,177664689,C1CO[C@H](CN1C2=NC=C(C=C2)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4)CC(=O)O,Unspecified,,,,22.22,IC50,=,22220,,nM,,
1624,520079134,177664690,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC=CC=N3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1625,520079135,177664691,C1C2=C(CN1)C=C(C=C2)N[C@@]3(C4=C(C=CC(=C4)Cl)NC3=O)C#N,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1626,520079136,177664692,C1C2=C(C=CC=C2NC1=O)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,45.558,IC50,=,45558,,nM,,
1627,520079136,177664692,C1C2=C(C=CC=C2NC1=O)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,19.141,IC50,=,19141,,nM,,
1628,520079137,177664693,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C(C=CC(=C3)C#N)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1629,520079138,177664694,CC1=CC(=C(C=C1)C(C)C)C(=O)NC2=CC3=C(CNC3)C=C2,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1630,520079139,177664695,CN(C)C(=O)C1=CC(=CC(=C1)[C@@H]2C[C@H]2C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1631,520079140,177664696,C1=CC2=C(C=C1C3=CC(=CN4C3=NC=N4)Cl)C=C(N2)C(=O)O,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1632,520079141,177664697,CS(=O)(=O)NC(=O)C1=CC(=CC(=C1)CN)NC(=O)C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1633,520079142,177664698,C1CO[C@H](CO1)COC2=CC=CC(=C2)[C@H](C(=O)NC3=CC=CC(=C3)CN)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1634,520079143,177664699,CN(C)CC[C@@H](C1=CC=CC=C1)NC(=O)C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1635,520079144,177664700,CC1=C(C=C(C=C1)C(=O)NC2=CC=CC(=C2)CN)NC(=O)CC3=CC=NC=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1636,520079145,177664701,C1CC1(C2=C(C=CC(=C2)C(F)(F)F)NS(=O)(=O)C3=CC=C(C=C3)OC4=CC=CC=C4Cl)N,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1637,520079148,177664704,C1CNC2(CC2)C[C@H]1CNC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1638,520079149,177664705,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C(=O)NC3=NC=CC(=C3)C(=O)O)Cl,Unspecified,,,,35.59,IC50,=,35590,,nM,,
1639,520079150,177664706,C1C2=C(CN1)C=C(C=C2)N[C@H](C3=CC(=CC4=C3NN=C4)Br)C(=O)NCC(F)F,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1640,520079152,177664708,CC1=C(C=C(C=C1)NC(=O)C2=C(N(C(=C2)C3CC3)C)C)C4=CN=CC=C4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1641,520079156,177664712,CNC(=O)CN1CCC(CC1)[C@H](C(=O)NC2=CC=CC(=C2)CN)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1642,520079157,177664713,C1CNCC2=C1C=C(C=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1643,520079160,177664716,C1CC(=O)N(C1)C2=CC(=CC(=C2)C(=O)NC3=CC4=C(CNC4)C=C3)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1644,520079165,177664721,C1CC1CN2C(=CC=N2)C3=CC(=CC(=C3)F)C(=O)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1645,520079166,177664722,CCNC(=O)C1=CC2=C(C=C1)N(C(=O)C(=N2)N3CC[C@@H](C3)CO)CC,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1646,520079167,177664723,C1CN(CCC1[C@H](C(=O)NC2=CC=CC(=C2)CN)NC(=O)OCC3=CC=CC=C3)C(=O)CC4=CC=CC=C4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1647,520079172,177664728,CN1C(=CC(=N1)C(=O)NC2=NC=CC(=C2)[C@H]3CCOC3)C4CC4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1648,520079176,177664732,C1CNCC2=C1C(=CC(=C2)F)C(=O)NC3=CC4=C(COC4=O)C=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1649,520079178,177664734,C[C@H](C(=O)O)N(C)C(=O)C1=CC(=CC(=C1)Cl)NC(=O)OCC2=CC=CC=C2,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1650,520079179,121584821,CSCC1=NN=C(O1)SCC2=CC=NC=C2,Unspecified,,,,,IC50,,,IC50 could not be calculated,,,
1651,520079181,177664736,COC1=CC(=CC(=C1Cl)NC(=O)OCC2=CC=CC=C2)C(=O)NC3=CC=CC(=C3)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1652,520079189,177664744,C1CC1C2=CC(=C(O2)C3CC3)C(=O)NC4=NC=CC(=C4)C5=CN=CC=C5,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1653,520079190,177664745,C1C[C@@H](OC1)COC2=C(C=C(C=C2)Cl)[C@H](C(=O)NCC(F)F)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1654,520079191,177664746,CC1=C(C=C(N1C)C2CCC2)C(=O)NC3=NC=CC(=C3)C4=CN=CC=C4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1655,520079192,177664747,CC1=C(C(=NO1)C)CC2=CC=C(O2)C(=O)NC3=CC=CC(=C3)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1656,520079193,177664748,C1C2=CC(=NN2CC1(F)F)C(=O)NC3=NC=CC(=C3)C4=CN=CC=C4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1657,520080026,177664867,CN1C(=CC(=N1)[C@H](CC=C)NC2=NC=CC(=C2)[C@H]3CCOC3)C4CC4,Unspecified,,,,,IC50,,,IC50 could not be calculated,,,
1658,520080028,177664869,CC1=NC=C(O1)C2=CC(=CC(=C2)F)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1659,520080029,177664870,CC1=C(C=C(N1C)C2CC2)C(=O)NC3=NC=CC(=C3)C(=O)N4CCN5C4=CC=N5,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1660,520080030,177664871,C1C2=CC(=C(C=C2CN1)Br)NC(=O)C3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1661,520080033,177664874,C1COC2=CC(=NN21)C(=O)NC3=NC=CC(=C3)C4=CN=CC=C4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1662,520080034,177664875,CC1=NC=C2[C@@H](CCCC2=N1)NC(=O)C3=C4CC(=O)NC4=CC=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1663,520080038,177664878,C1CC12C3=C(C=CC(=C3)C(=O)NC4=CC5=C(CNC5)C=C4)NC2=O,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1664,520080039,177664879,C1CN2C(=NN=C2SC1)NC(=O)C3=C4CC(=O)NC4=CC=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1665,520080041,177664881,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C3=NN(C=N3)CCCC(=O)O)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1666,520080041,177664881,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C3=NN(C=N3)CCCC(=O)O)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1667,520080042,177664882,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)[C@H](C#N)NC3=CN=CC(=C3)C4=NNN=N4)Cl,Unspecified,,,,10.994,IC50,=,10994,,nM,,
1668,520080042,177664882,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)[C@H](C#N)NC3=CN=CC(=C3)C4=NNN=N4)Cl,Unspecified,,,,10.775,IC50,=,10775,,nM,,
1669,520080043,177664883,C1CC1C2=CC(=CC(=C2)Cl)[C@@H](C#N)N3[C@@H](CC4=C3C=NC=C4)C(=O)O,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1670,520080045,177664885,CNC(=O)C[C@@H](C1=CC(=CC(=C1)Br)Cl)NC2=CC=CC=N2,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1671,520080048,177664888,C1CN(CCC1[C@@H](C(=O)NC2=CC=CC(=C2)CN)NC(=O)OCC3=CC=CC=C3)CC4=CNN=C4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1672,520080050,177664890,C1[C@@H]([C@H]1C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3)C4=CC=CC(=C4)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1673,520080050,177664890,C1[C@@H]([C@H]1C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3)C4=CC=CC(=C4)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1674,520080050,177664890,C1[C@@H]([C@H]1C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3)C4=CC=CC(=C4)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1675,520080050,177664890,C1[C@@H]([C@H]1C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3)C4=CC=CC(=C4)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1676,520080051,177664891,CN1C=C(N=C1C(=O)NC2=NC=CC(=C2)C3=CN=CC=C3)C(F)(F)F,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1677,520080052,177664892,C1C2=C(CN1)C=C(C=C2)N[C@@H](C3=C(C=CC(=C3)Cl)OCC(=O)O)C(=O)NCC(F)F,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1678,520080053,177664893,C1CCC(C1)N2C=C(C(=N2)NC(=O)C3=C4CC(=O)NC4=CC=C3)C(=O)N,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1679,520080054,177664894,CC1=C(C=C(N1C)C2CCCC2)C(=O)NC3=NC=CC(=C3)C4=CN=CC=C4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1680,520080055,177664895,C1[C@H](CC(C[C@H]1C(F)(F)F)C(=O)NC2=CC=CC(=C2)CN)C(F)(F)F,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1681,520080057,177664897,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)CCC3=CC(=CC(=C3)C(=O)O)CN)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1682,520080057,177664897,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)CCC3=CC(=CC(=C3)C(=O)O)CN)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1683,520080058,177664898,C1[C@@H](CC2=C1C=CC(=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4)N,Unspecified,,,,64.21,IC50,=,64210,,nM,,
1684,520080059,177664899,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C(=O)NC3=C(C=CC(=C3)CN)C#N)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1685,520080060,177664900,C1C2=C(CN1)C(=CC=C2)C(=O)NC3=CC4=C(COC4=O)C=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1686,520080061,177664901,C[C@H]1CCN1C(=O)CN2C=CN=C(C2=O)N3CC[C@@H](C3)CO,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1687,520080062,177664902,CC1=CC(=CC(=C1)NC(=O)OCC2=CC=CC=C2)C(=O)NC3=CC=CC(=C3)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1688,520080063,177664903,CS(=O)(=O)C1=CC(=CC(=C1)NC(=O)C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1689,520080064,177664904,CC1=C(C=C(N1C)C2CC2)C(=O)NC3=CC=CC(=C3)[C@H]4CCNC4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1690,520080065,177664905,C1C2=C(CN1)C=C(C=C2)NCC3=C4C=CNC4=CC(=C3)Br,Unspecified,,,,,IC50,,,IC50 could not be calculated,,,
1691,520080069,177664909,C1CNCCC1C2=CC=C(C=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,41.25,IC50,=,41250,,nM,,
1692,520080070,177664910,CC1=CC(=NC(=N1)C)C(=O)NC2=CC=CC(=C2)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1693,520080071,177664911,C1CC(=O)N(C1)CC2=CC(=CC=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1694,520080074,177664914,CS(=O)(=O)NC1=CC(=CC(=C1)C(=O)NC2=CC=CC(=C2)CN)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1695,520080077,177664917,C1CCN(C1)CC2=CN3C=CC=C(C3=N2)C(=O)NC4=CC=CC(=C4)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1696,520080079,177664919,CNC(=O)[C@@H](C1=C2C=NNC2=CC(=C1)Cl)NC3=CC=CC(=C3)C4=NNN=N4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1697,520080080,177664920,C=CC[C@@H]1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1698,520080081,177664921,CC(C)N1CCC(CC1)[C@@H](C(=O)NC2=CC=CC(=C2)CN)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1699,520080082,177664922,CN1N=C(N=N1)S(=O)(=O)N2CCC(CC2)[C@@H](C(=O)NC3=CC=CC(=C3)CN)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1700,520080085,86806004,C1=COC(=C1)CSCC2=NC(=NO2)C3=NC=NN3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1701,520080086,177664925,CC1(CC1)C2=NC(=NO2)C(=O)NC3=NC=CC(=C3)C4=CN=CC=C4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1702,520080089,177664928,C1CC(=O)N(C1)CC2=CC3=C(C=C(C=C3N2)Cl)C(=O)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1703,520080090,177664929,C1=CC(=CC(=C1)C(=O)O)CCC2=C3C=NNC3=CC(=C2)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1704,520080091,177664930,CC1=C(C=C(N1C)C2CC2)C(=O)NC3=NC=CC(=C3)C(=O)N[C@H]4CCOC4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1705,520080094,177664932,CC1=C(C=C(N1C)C2CC2)C(=O)NC3=NC=CC(=C3)C(=O)N4C[C@@H]5[C@H](C4)C5O,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1706,520080095,177664933,CN1C(=NC(=N1)CCN)NC(=O)C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1707,520080097,177664935,CN1C(=CC(=N1)[C@@H](C(F)(F)F)NC2=NC=CC(=C2)[C@H]3CCOC3)C4CC4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1708,520080098,177664936,CC(C)(C)OC(=O)NCC1=CC(=CC(=C1)Cl)[C@H](C(=O)NC)NC2=CC=CC(=N2)N,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1709,520080099,177664937,CCN1C2=C(C=C(C=C2)C(=O)N(C)C)N=C(C1=O)N3CC[C@@H](C3)CO,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1710,520080102,177664940,CC(C)(C)NS(=O)(=O)C1=CC=CC(=C1)C(=O)NC2=CC=CC(=C2)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1711,520080103,177664941,C1C[C@@H](NC1)C2=CC(=CC=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1712,520080104,177664942,CC(C)NC(=O)[C@@H](C1=C2C=NNC2=CC(=C1)Cl)NC3=CC4=C(CN(C4)C)C=C3,Unspecified,,,,57.581,IC50,=,57581,,nM,,
1713,520080104,177664942,CC(C)NC(=O)[C@@H](C1=C2C=NNC2=CC(=C1)Cl)NC3=CC4=C(CN(C4)C)C=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1714,520080105,177664943,CN1C(=NC(=N1)[C@@H]2CCCN2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1715,520080106,177664944,C1[C@H](CN([C@@H]1C(=O)NC2=CC=CC(=C2)CN)C(=O)C34CC5CC(C3)CC(C5)C4)O,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1716,520080108,177664946,C1C[C@H](C[C@H](C1)OC(F)(F)F)C(=O)NC2=CC=CC(=C2)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1717,520080109,177664947,CC(C)(C)OC(=O)NCC1=CC(=C(C=C1)I)NC(=O)C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1718,520080111,177664949,C1CC1C2=CC(=CC(=C2)Cl)C(=O)NC3=CC=CC(=C3)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1719,520080112,177664950,CC[C@H](CC1=NNN=N1)C2=CC=C(C=C2)NC(=O)C3=CC(=CC(=C3)C#N)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1720,520080115,177664953,CC(=CC1=CC=CC(=C1)CN)C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1721,520080116,177664954,CC1=CC(=CC(=C1)NC(=O)C2=C(N(C(=C2)C3CC3)C)C)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1722,520080117,177664955,C1CC1C2=C(C=C3CNCC3=C2)NC(=O)C4=C5C=NNC5=CC(=C4)F,Unspecified,,,,62.47,IC50,=,62470,,nM,,
1723,520080119,177664957,CN1C(=CC(=N1)[C@H](C#C)NC2=NC=CC(=C2)[C@H]3CCOC3)C4CC4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1724,520080121,177664959,CC1=CC=C(C=C1)C2=NC3=C(C=C(C=C3N2)F)C(=O)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,70.157,IC50,=,70157,,nM,,
1725,520080123,177664961,C1CC1C2=CC(=CC(=O)N2)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
1726,520080125,177664963,C1=CC(=CN=C1)C2=CC(=NC=C2)NC(=O)C3=NOC(=C3)CCN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
